family_name,brochure_code,room_type,booking_id,customer_id,booked_date,departure_date,duration,pax,insurance_code,holiday_cost,destination_code
Marson,G,Tripple,1591521,2355457,02DEC2012,05MAR2013,14,3,0,"£2,535.84",XH
Swift,R,Family,1591558,2355474,13SEP2013,11OCT2013,7,5,0,"£2,104.12",NK
Kyrle,R,Family,1591724,2355518,10MAY2013,08JUL2013,14,4,1,"£5,332.74",DC
Sherrill,A,Tripple,1591743,2355691,09OCT2013,26APR2014,7,3,1,"£2,544.72",LP
Metcalfe,S,Tripple,1591769,2355747,04JAN2014,06MAR2014,14,3,0,"£4,004.10",LF
Diment,A,Double,1591785,2355777,05DEC2012,11MAR2013,14,2,1,"£2,682.70",CA
Kerkin,M,Dormitory,1591880,2356009,20APR2020,21JAN2021,7,6,0,"£3,991.76",LC
Trappes-Lomax,F,Family,1591889,2356209,10DEC2014,24MAR2015,7,4,1,"£2,683.22",ZT
Tunnicliffe,A,Double,1591921,2356343,30JAN2014,24MAR2014,14,2,0,"£1,687.70",FW
Voyce,E,Double,1592013,2356354,29JAN2014,28MAR2014,3,2,1,£581.96,ZG
Steward,F,Tripple,1592059,2356377,27JAN2015,18AUG2015,14,3,0,"£2,520.14",XJ
Churchman,D,Double,1592098,2356394,14JAN2014,01MAR2014,14,2,0,"£2,676.10",KF
Churchman,U,Family,1592153,2356394,14JAN2014,26OCT2014,14,4,0,"£5,336.04",OV
Murcott,U,Family,1592195,2356487,29MAY2018,08AUG2018,7,5,0,"£3,332.50",DC
Aspinall,U,Double,1592246,2356663,27DEC2013,11JAN2014,14,2,0,"£3,374.68",BK
Wentworth,V,Double,1592248,2356717,12NOV2013,05SEP2014,14,2,0,"£2,676.46",AO
Hackford,A,Double,1592278,2356865,08NOV2012,14FEB2013,7,2,0,£840.60,KY
Baskeyfield,V,Tripple,1592282,2356876,25SEP2014,11DEC2014,14,3,0,"£3,998.52",LZ
Pomeroy,Q,Family,1592379,2356883,01FEB2014,31MAR2014,12,5,1,"£5,706.82",RJ
Owens,Z,Double,1592441,2356885,15NOV2014,31JAN2015,14,2,1,"£2,678.66",MN
Common,I,Family,1592541,2356916,24JAN2014,25MAR2014,12,4,1,"£5,780.30",MY
Kerrick,Q,Tripple,1592542,2356937,24AUG2013,28FEB2014,7,3,0,"£2,534.44",AK
Kerrick,F,Family,1592623,2356937,29AUG2014,11MAR2015,7,5,0,"£3,342.14",XU
Roberts,D,Family,1592712,2357027,07JAN2013,29OCT2013,7,4,0,"£2,675.34",RO
Jephson,K,Tripple,1592822,2357078,03JAN2015,19OCT2015,7,3,0,"£2,003.52",AE
Caesar,Z,Double,1592882,2357089,14JAN2014,20OCT2014,7,2,0,"£1,347.82",GM
Owen,R,Tripple,1592972,2357120,07SEP2014,16JUN2015,14,3,0,"£5,058.48",BA
Edkins,D,Double,1592979,2357272,17JAN2015,30APR2015,14,2,1,"£2,668.50",GM
Edkins,M,Family,1593103,2357272,18JAN2015,17MAR2015,3,4,0,"£1,155.56",MN
Arnatt,C,Tripple,1593217,2357295,10SEP2013,12OCT2013,14,3,0,"£5,048.46",NC
Ashling,T,Single,1593229,2357768,11JUN2015,28JUL2015,12,1,1,"£1,149.88",IN
Paulet,Q,Tripple,1593367,2357800,15JUN2016,25JUL2016,12,3,0,"£2,162.56",SD
Lory,P,Family,1593378,2357803,21MAR2013,17DEC2013,14,5,0,"£4,209.82",LN
Hillier,W,Family,1593387,2357846,28JUL2019,18SEP2019,14,5,1,"£6,672.56",ME
Leppard,O,Dormitory,1593404,2357952,05FEB2013,07NOV2013,14,9,0,"£11,982.16",MP
Leppard,X,Dormitory,1593497,2357952,01FEB2014,12MAY2014,14,9,0,"£11,988.54",MG
Thackwray,D,Family,1593549,2358110,12APR2012,31JUL2012,7,4,0,"£3,373.52",KM
Hearle,P,Family,1593616,2358139,02NOV2014,01AUG2015,7,5,0,"£2,107.70",ZF
Fellick,Q,Family,1593623,2358531,21FEB2011,04MAY2011,7,5,0,"£3,332.12",GQ
Smart,I,Family,1593661,2358592,20DEC2012,27SEP2013,7,5,1,"£3,338.30",RN
Malden,W,Single,1593665,2358804,15NOV2013,24MAY2014,12,1,1,"£1,151.48",MW
Malden,H,Tripple,1593744,2358804,07NOV2012,29JAN2013,7,3,1,"£2,015.40",KF
Eaves,M,Tripple,1593887,2358844,02JAN2013,13OCT2013,14,3,1,"£5,056.54",BJ
Kemp,R,Double,1593935,2358855,12JAN2013,27FEB2013,14,2,1,"£1,699.48",XW
Hatt,X,Tripple,1593964,2359046,03DEC2013,01JUN2014,7,3,0,"£1,266.18",KN
Hatt,F,Double,1594044,2359046,29NOV2014,14FEB2015,14,2,0,"£2,662.18",EG
Sandry,D,Double,1594135,2359065,16SEP2013,15JUN2014,12,2,0,"£2,888.26",BK
Rickward,L,Dormitory,1594148,2359241,19JAN2015,31OCT2015,3,6,1,"£1,721.64",HY
Bushby,C,Tripple,1594268,2359341,02JAN2015,19OCT2015,12,3,0,"£3,427.52",AO
Vigar,N,Single,1594361,2359773,07NOV2014,04AUG2015,7,1,0,£844.46,HA
Vigar,W,Family,1594372,2359773,04NOV2012,23JAN2013,7,5,1,"£4,207.52",NT
Uren,U,Double,1594408,2359870,02NOV2013,16FEB2014,7,2,0,"£1,344.44",TB
Myers,K,Single,1594565,2360017,01JAN2014,21OCT2014,14,1,0,"£1,330.64",LU
Myers,Q,Family,1594670,2360017,03JAN2013,23JUL2013,3,5,1,"£1,448.48",UX
Lusty,U,Dormitory,1594695,2360094,12DEC2013,24FEB2014,12,6,0,"£6,851.32",QK
Towndrow-E,A,Double,1594907,2360111,23AUG2017,14JUN2018,7,2,0,"£1,687.08",GX
Daintry,Y,Double,1594917,2360153,13NOV2012,31JAN2013,14,2,1,"£1,692.60",SW
Bowser,I,Double,1595233,2360402,14SEP2014,13NOV2014,7,2,0,"£1,686.58",TM
Munckton,T,Dormitory,1595298,2360557,01NOV2014,25NOV2014,14,9,0,"£11,972.10",LC
Greenaway,V,Double,1595472,2360650,21FEB2018,15MAY2018,7,2,0,"£1,683.50",SP
Fooks,X,Double,1595516,2360873,15AUG2012,04JUN2013,14,2,1,"£2,676.78",RD
Swynnerton,Q,Single,1595564,2360997,26SEP2016,15OCT2016,14,1,1,"£1,351.98",UX
Isworth,F,Dormitory,1595576,2361195,23MAY2012,02DEC2012,7,6,0,"£2,531.88",XJ
Ketteridge,A,Double,1595646,2361413,04NOV2020,12JAN2021,14,2,0,"£3,370.74",LK
Leaver,G,Family,1595648,2361503,24DEC2014,29JUN2015,7,4,1,"£2,671.94",MO
Tugby,V,Tripple,1595669,2361545,01MAY2017,09AUG2017,3,3,0,£855.52,BU
Tugby,H,Family,1595751,2361545,05MAY2018,04JUN2018,7,4,1,"£3,374.26",NC
Broom,K,Family,1595795,2361792,21OCT2014,17NOV2014,7,5,0,"£2,116.30",SV
Holbrook,J,Family,1595840,2361829,24JAN2014,17MAR2014,7,4,0,"£2,664.98",UQ
Luscombe,I,Single,1595905,2361885,15JUN2013,17AUG2013,7,1,0,£681.42,HT
Bracher,E,Tripple,1595942,2361935,30NOV2014,12JUN2015,7,3,0,"£2,011.04",QH
Luscombe,C,Double,1595972,2361942,12JAN2013,06FEB2013,12,2,0,"£2,298.80",ZG
Scarth,C,Family,1596051,2362007,01DEC2013,15SEP2014,14,4,0,"£5,331.10",PR
Green,U,Single,1596102,2362011,28SEP2013,23NOV2013,3,1,1,£289.88,QF
Wentworth,U,Double,1596127,2362094,08DEC2013,22FEB2014,7,2,0,"£1,695.28",MR
Allcock,R,Single,1596217,2362100,02NOV2014,25AUG2015,7,1,0,£426.16,KP
Stavely,E,Dormitory,1596256,2362209,07JAN2015,10OCT2015,7,9,1,"£7,581.14",YW
Dowell,V,Double,1596406,2362302,24NOV2012,11MAR2013,12,2,0,"£2,295.58",CQ
New,G,Dormitory,1596443,2362353,28FEB2019,04DEC2019,7,6,0,"£3,994.92",UN
New,O,Dormitory,1596499,2362353,26FEB2018,14MAY2018,7,6,0,"£2,525.36",EX
Stanbridge,X,Family,1596552,2362375,03FEB2014,24APR2014,7,5,0,"£3,334.82",UQ
Tudge,T,Single,1596567,2362382,25DEC2013,19FEB2014,7,1,0,£675.20,PY
Gimson,R,Double,1596666,2362587,11SEP2012,03DEC2012,7,2,0,"£1,347.26",RO
Hackford,X,Double,1596715,2362655,28JAN2013,08AUG2013,7,2,0,"£1,343.34",XM
Lock,D,Tripple,1596759,2362673,29OCT2013,07AUG2014,14,3,0,"£2,520.50",IR
Porritt,L,Double,1596793,2362807,27SEP2013,09JUL2014,7,2,1,"£1,687.80",VT
Bodycoat,G,Double,1596846,2362809,19DEC2013,16SEP2014,7,2,1,"£1,693.68",VT
Asquith,P,Family,1596867,2362885,18DEC2016,19MAR2017,7,4,1,"£3,371.30",GC
Asquith,C,Family,1596899,2362885,17DEC2014,19JUN2015,14,4,1,"£5,340.86",AM
Shemilt,X,Family,1596965,2363538,24NOV2013,21JAN2014,7,5,1,"£3,333.78",SR
Shemilt,A,Single,1597001,2363538,21NOV2014,27DEC2014,14,1,0,"£1,336.44",VS
Shemilt,G,Single,1597070,2363538,24NOV2014,22FEB2015,3,1,1,£297.04,QG
Mellhuish,N,Family,1597223,2363800,25JAN2014,04AUG2014,14,4,1,"£6,746.30",MI
Clutterbuck,K,Family,1597227,2363891,05NOV2019,11AUG2020,7,4,0,"£2,677.52",CG
Clutterbuck,A,Tripple,1597230,2363891,11NOV2020,18JAN2021,7,3,0,"£1,996.86",TS
Opie,E,Double,1597314,2363946,04SEP2012,16JUN2013,7,2,0,£841.90,TH
Kerry,D,Tripple,1597324,2364235,24DEC2014,03OCT2015,7,3,1,"£2,526.46",MR
Kerry,L,Family,1597352,2364235,25DEC2014,01FEB2015,7,4,0,"£2,661.22",SY
Nelson,I,Family,1597355,2364407,26JAN2013,08NOV2013,14,4,1,"£5,331.42",BV
Bartelot,L,Single,1597421,2364506,26JAN2015,10NOV2015,7,1,1,£687.76,BL
Bartelot,E,Single,1597424,2364506,21JAN2015,01NOV2015,14,1,1,"£1,346.64",UL
Wearmouth,A,Family,1597436,2364607,10JAN2015,26JAN2015,14,4,1,"£3,366.24",FW
Juby,Q,Family,1597437,2364687,08JAN2013,08OCT2013,12,4,0,"£4,564.64",LD
Bishop,M,Family,1597463,2364728,21SEP2014,18OCT2014,7,4,1,"£2,673.32",PE
Sherratt,N,Double,1597474,2364956,30OCT2014,15MAY2015,12,2,0,"£2,893.26",LK
Botterill,M,Single,1597606,2364972,18NOV2013,22AUG2014,7,1,1,£688.12,ML
Sankey,D,Double,1597636,2365155,18AUG2014,12MAR2015,7,2,0,"£1,330.44",GM
Love,F,Double,1597648,2365228,04FEB2015,01APR2015,7,2,0,"£1,346.12",UX
Pybus,C,Family,1597662,2365310,02DEC2012,15DEC2012,14,4,0,"£5,335.04",MU
Binge,B,Family,1597673,2365764,04FEB2014,14NOV2014,14,4,0,"£5,330.60",BV
Binge,K,Double,1597736,2365764,04FEB2013,03NOV2013,3,2,0,£588.54,ZT
Whitcher,G,Tripple,1597760,2365858,27DEC2012,07OCT2013,7,3,1,"£1,268.48",TH
Whitcher,L,Double,1597761,2365858,31DEC2014,30SEP2015,14,2,0,"£3,372.36",RK
Kent,T,Double,1597809,2365896,30OCT2014,05AUG2015,12,2,0,"£2,286.94",GA
Kent,G,Tripple,1598034,2365896,29OCT2012,27DEC2012,14,3,1,"£3,998.62",QN
Pilbeam,X,Single,1598126,2365953,15OCT2014,02FEB2015,12,1,1,"£1,164.40",BD
Vesey,R,Double,1598222,2365984,20AUG2017,20OCT2017,12,2,0,"£2,280.24",UP
Joscelyn,A,Double,1598275,2365997,12DEC2018,05FEB2019,14,2,1,"£1,698.08",QT
Cairns,R,Double,1598519,2366007,11SEP2014,12MAR2015,14,2,1,"£2,674.94",PY
Linnell,E,Double,1598536,2366219,15MAR2012,24JUN2012,14,2,1,"£2,668.02",SE
Linnell,X,Double,1598547,2366219,07MAR2012,17SEP2012,7,2,1,"£1,334.10",QF
Linnell,N,Family,1598559,2366219,11MAR2013,02OCT2013,7,4,1,"£1,691.98",UA
Godleman,Y,Single,1598577,2366331,14JAN2013,24JUL2013,14,1,0,"£1,689.54",BB
Winson,B,Double,1598627,2366651,15OCT2014,14JUL2015,7,2,0,£856.42,LN
Fairburn,V,Double,1598722,2366663,29JAN2013,26FEB2013,14,2,0,"£2,670.54",LE
Ensom,N,Double,1598788,2366787,05FEB2013,08NOV2013,14,2,1,"£2,677.00",XI
Murcott,X,Double,1598979,2367090,14NOV2014,20JAN2015,7,2,0,"£1,332.50",BV
Lodder,K,Double,1599016,2367095,13DEC2014,01MAR2015,14,2,1,"£2,672.44",XC
Pascoe,G,Family,1599020,2367156,12JUL2014,03AUG2014,14,4,1,"£3,380.76",LL
Massey,Z,Family,1599123,2367172,01DEC2012,08JUN2013,7,5,1,"£3,340.08",TR
Digges,Y,Double,1599134,2367246,30DEC2012,08MAR2013,7,2,1,"£1,684.20",CD
Sturdy,M,Family,1599176,2367378,16NOV2013,09JUN2014,14,4,1,"£3,366.98",AW
Guilding,P,Double,1599196,2367427,09NOV2013,20MAY2014,12,2,1,"£2,897.24",MY
Whitelegg,Q,Tripple,1599296,2367491,23JAN2014,03MAY2014,14,3,0,"£3,991.60",LW
Whitelegg,Z,Family,1599436,2367491,25JAN2013,29OCT2013,12,5,0,"£7,202.10",BK
Harpham,O,Double,1599528,2367527,29DEC2012,22MAR2013,7,2,1,£851.30,CN
Harpham,M,Double,1599614,2367527,03JAN2014,25MAR2014,12,2,0,"£2,298.42",XV
Arnatt,D,Family,1599663,2367816,23SEP2012,01DEC2012,7,4,1,"£3,367.04",SK
Underhay,R,Tripple,1599711,2367848,25JAN2014,08APR2014,12,3,1,"£3,431.36",DU
Utting,T,Double,1599755,2367860,01DEC2013,13FEB2014,3,2,1,£571.86,LD
Milledge,R,Dormitory,1599812,2367888,18FEB2014,20MAR2014,14,6,0,"£5,056.94",UA
Littler,M,Single,1599839,2368009,29SEP2013,26JUN2014,14,1,0,"£1,337.50",UT
Reynolds,E,Family,1599880,2368241,29APR2017,31OCT2017,12,4,0,"£4,569.84",AO
Lynn,U,Double,1599884,2368266,06AUG2013,26SEP2013,14,2,0,"£1,694.72",XH
Lynn,M,Family,1600020,2368266,07AUG2012,30NOV2012,7,4,1,"£1,694.56",LH
Fuller,D,Dormitory,1600052,2368439,13JUN2014,16MAR2015,12,9,0,"£12,970.78",SK
Foale,L,Family,1600162,2368560,16JAN2015,13OCT2015,7,5,1,"£2,107.88",TH
Hobbs,N,Dormitory,1600276,2368631,08OCT2013,12JUL2014,14,6,0,"£7,984.00",VE
Glendenning,K,Dormitory,1600348,2368747,30DEC2018,17JAN2019,3,6,0,"£1,715.14",AZ
Kettley,K,Family,1600434,2368844,28SEP2012,13APR2013,12,4,0,"£4,574.68",CR
Gomme,V,Double,1600453,2368877,14DEC2013,17SEP2014,14,2,1,"£2,668.42",PS
Gooderston,C,Double,1600527,2368902,21SEP2012,20JUN2013,3,2,0,£365.84,BG
Bugg,T,Double,1600548,2368934,16JUN2019,12MAR2020,7,2,1,"£1,693.32",JP
Dawkins,I,Dormitory,1600697,2369123,06SEP2014,02NOV2014,12,8,1,"£5,777.64",LA
Brafield,T,Family,1600803,2369197,28JAN2014,11MAY2014,7,4,1,"£1,696.02",XH
Lade,X,Double,1600878,2369355,18NOV2014,08DEC2014,3,2,1,£575.46,TA
Shipp,B,Double,1601017,2369397,11JUN2010,19MAR2011,14,2,0,"£2,665.50",BX
Mccarthy,M,Family,1601024,2369465,06JAN2014,24JUL2014,7,4,1,"£3,382.72",BZ
Pagnam,N,Double,1601051,2369484,19OCT2013,22APR2014,7,2,0,£845.18,XA
Postlethwaite,E,Tripple,1601110,2369527,22JAN2015,06NOV2015,14,3,0,"£4,000.58",RM
Love,L,Double,1601256,2369686,07SEP2012,25MAR2013,7,2,1,"£1,700.24",SZ
Hembrow,C,Double,1601385,2369942,11JAN2020,24OCT2020,14,2,1,"£3,365.44",NT
Wakeling,H,Single,1601432,2370029,13JAN2015,14MAR2015,7,1,0,£855.10,KG
Coates,V,Double,1601460,2370266,20APR2013,18MAY2013,3,2,1,£582.56,TB
Kennerley,R,Family,1601585,2370494,21DEC2012,09OCT2013,7,5,0,"£2,106.40",LR
Okel,R,Tripple,1601648,2370501,17JAN2017,18APR2017,12,3,1,"£4,331.06",TI
Okel,J,Tripple,1601766,2370501,17JAN2016,16MAR2016,14,3,0,"£2,537.30",AR
Crofts,P,Double,1601818,2370534,29MAY2014,03MAR2015,7,2,1,"£1,344.96",HT
Clavell,T,Double,1601876,2370657,08JAN2018,01NOV2018,7,2,1,"£1,697.24",AK
Clavell,O,Tripple,1602009,2370657,14JAN2018,01MAR2018,14,3,1,"£3,997.88",RO
Pocklington,Y,Tripple,1602029,2370758,11DEC2013,17FEB2014,7,3,0,"£2,012.44",AV
Pluckrose,R,Double,1602118,2370762,13AUG2013,24MAY2014,14,2,1,"£2,672.66",QC
Pluckrose,J,Tripple,1602133,2370762,09AUG2014,13OCT2014,14,3,1,"£2,529.22",ZJ
Botterill,V,Double,1602237,2370947,25JAN2013,22OCT2013,7,2,1,"£1,353.12",MW
Howgill,J,Family,1602405,2370950,02JAN2015,02MAR2015,12,5,0,"£7,215.08",EV
Samways,O,Double,1602473,2370955,10JUL2014,22JUL2014,14,2,0,"£2,663.30",AG
Lander,Y,Double,1602498,2371190,18DEC2014,06OCT2015,14,2,0,"£2,674.38",MG
Whitwell,U,Family,1602570,2371319,26JAN2013,10APR2013,14,5,1,"£6,669.10",AZ
Brendon,Q,Tripple,1602593,2371343,15SEP2013,08JUL2014,7,3,0,"£1,995.14",PR
Cory,A,Family,1602673,2371387,06JAN2014,03MAR2014,7,4,1,"£2,667.78",DC
Quick,T,Single,1602732,2371396,31JAN2014,16NOV2014,7,1,1,£670.58,SX
Musgrave,A,Tripple,1602793,2371792,05DEC2013,28MAR2014,3,3,0,£869.22,FL
Musgrave,J,Tripple,1602798,2371792,02DEC2012,07JAN2013,14,3,0,"£3,992.66",UD
Musgrave,Y,Family,1602821,2371792,05DEC2012,04JUN2013,3,5,1,"£1,431.24",AM
Brownlow,S,Family,1602912,2372642,09NOV2012,21NOV2012,7,4,0,"£3,362.02",TL
Brownlow,R,Double,1602923,2372642,08NOV2014,18AUG2015,14,2,0,"£2,660.06",UC
Mellings,Y,Dormitory,1602941,2372713,11AUG2012,09SEP2012,7,9,1,"£5,993.00",MO
Crashaw,B,Family,1602978,2372748,07NOV2014,28AUG2015,14,4,1,"£5,333.42",MN
Crashaw,I,Dormitory,1602996,2372748,08NOV2013,29AUG2014,14,6,1,"£10,098.78",KM
Mottram,I,Dormitory,1603028,2372841,26JAN2013,05APR2013,7,9,0,"£3,790.70",AT
Thirlwell,E,Family,1603069,2372916,29APR2012,05FEB2013,12,5,0,"£5,706.10",QC
Campbell,Z,Tripple,1603227,2373028,21OCT2012,04JAN2013,7,3,0,"£2,008.26",DA
Coppard,K,Tripple,1603243,2373124,21DEC2014,04JUL2015,7,3,0,"£2,534.80",KM
Bairstow,E,Family,1603284,2373294,03JUN2012,30JUL2012,12,5,0,"£7,206.24",VT
Cundall,U,Family,1603406,2373768,04OCT2012,15NOV2012,7,5,0,"£3,342.10",MP
Birch,B,Family,1603407,2373998,02JUN2013,28JUL2013,3,5,1,£917.04,KP
Colclough,Q,Double,1603444,2374188,29MAR2013,03JAN2014,7,2,0,£853.48,JE
Aylwin,F,Family,1603509,2374212,13AUG2013,25MAY2014,14,4,1,"£6,741.12",EC
Revill,J,Family,1603528,2374294,18DEC2013,27SEP2014,14,4,0,"£5,337.48",GM
Lythgoe,Q,Family,1603560,2374335,04OCT2012,07JUL2013,12,4,0,"£2,887.88",UV
Cadwallader,L,Tripple,1603575,2374365,18JAN2015,15FEB2015,14,3,1,"£4,001.76",QE
Bloye,O,Double,1603591,2374479,22NOV2013,24MAY2014,7,2,1,"£1,340.00",DA
Turnell,T,Family,1603596,2374554,03JUN2013,25JUN2013,3,4,0,"£1,147.22",QA
Pascoe,P,Single,1603614,2374653,19AUG2012,16MAY2013,14,1,1,"£1,348.86",BX
Goodier,Q,Single,1603778,2374701,24JUL2013,20AUG2013,14,1,0,"£1,684.00",HA
Flook,V,Double,1603781,2374764,13DEC2013,14MAR2014,12,2,0,"£1,441.20",SV
Hogg,C,Single,1603853,2374882,08APR2021,30JAN2022,12,1,1,"£1,148.34",MW
Hogg,K,Family,1603994,2374882,06APR2020,28OCT2020,7,4,0,"£2,660.22",AM
Shotton,I,Family,1604006,2375080,16JAN2015,09NOV2015,7,5,0,"£3,332.10",KA
Juby,X,Dormitory,1604042,2375099,15NOV2012,17JAN2013,3,6,0,"£1,087.38",AR
Siddons,X,Family,1604184,2375665,17MAY2018,18JUL2018,14,5,0,"£6,657.16",KL
Siddons,O,Double,1604219,2375665,15MAY2018,23NOV2018,14,2,1,"£1,698.64",TC
Whitcher,A,Double,1604263,2375764,29JAN2015,07NOV2015,7,2,0,"£1,689.36",LK
Ockey,M,Family,1604367,2375910,20JAN2018,26JUL2018,7,5,0,"£3,325.84",PU
Kemble,H,Family,1604368,2375929,29MAR2013,26APR2013,7,5,0,"£3,334.16",GM
Copeland,A,Tripple,1604400,2376009,10OCT2013,18NOV2013,7,3,1,"£2,539.20",NZ
Rayner,G,Double,1604531,2376137,05MAY2016,05AUG2016,7,2,0,"£1,345.88",FH
Bradley,Z,Tripple,1604535,2376454,26DEC2013,14JUL2014,12,3,0,"£3,431.96",DM
Longden,C,Tripple,1604644,2376543,04FEB2013,09APR2013,14,3,1,"£3,998.74",IC
Waring,Z,Family,1604798,2376546,25NOV2014,08SEP2015,14,5,0,"£6,652.02",DR
Meen,L,Family,1604809,2376843,05FEB2013,21MAR2013,14,5,0,"£8,410.80",KM
Bairstow,X,Double,1604853,2377112,16OCT2012,17DEC2012,12,2,0,"£2,891.02",TM
Toon-E,Q,Single,1604891,2377127,24DEC2012,16APR2013,14,1,0,"£1,340.66",BU
Toon-E,C,Double,1605039,2377127,22DEC2013,25SEP2014,7,2,0,"£1,685.64",IS
Peel,U,Family,1605111,2377456,25AUG2014,09SEP2014,7,5,1,"£4,205.66",TM
Boothroyd,B,Double,1605120,2377480,14OCT2014,20OCT2014,3,2,0,£724.84,VI
Bundy,U,Double,1605232,2377481,16DEC2014,05JUL2015,14,2,1,"£1,697.18",JE
Burnard,X,Family,1605237,2377483,02MAR2013,02DEC2013,7,5,1,"£4,215.36",KG
Vick,M,Tripple,1605267,2377810,07JAN2014,26MAR2014,14,3,0,"£5,056.92",EV
Trerise,V,Double,1605312,2377959,25SEP2013,03DEC2013,7,2,1,"£1,341.18",QN
Eglinton,D,Family,1605483,2378072,01DEC2014,29DEC2014,14,4,0,"£5,325.66",QC
Purglove,W,Dormitory,1605488,2378192,01MAY2012,29MAY2012,7,6,1,"£5,055.86",MI
Leighton,J,Family,1605567,2378491,24JAN2018,29OCT2018,7,4,1,"£2,683.14",UN
Bacon,V,Tripple,1605581,2378605,16DEC2017,08MAR2018,14,3,1,"£4,005.20",LV
Sercombe,B,Family,1605621,2378670,29JAN2013,05NOV2013,7,4,0,"£1,687.02",NK
Vickers,V,Double,1605783,2378772,22JAN2014,24APR2014,14,2,1,"£2,672.90",TR
Kerridge,I,Family,1605793,2378828,27JUL2018,28APR2019,12,5,0,"£5,715.36",CZ
Haworth,K,Family,1605888,2378857,24NOV2013,13SEP2014,7,5,1,"£2,112.14",SV
Barnsley,N,Single,1605971,2378879,30DEC2012,07OCT2013,7,1,0,£678.90,DU
Tollemache,U,Double,1606071,2378949,23OCT2012,25JAN2013,14,2,0,"£3,364.90",SP
Loveybond,F,Double,1606201,2379001,26AUG2015,11SEP2015,12,2,1,"£2,289.82",PS
Loveybond,D,Double,1606221,2379001,23AUG2015,08JUN2016,14,2,1,"£2,681.20",RN
Eggins,C,Family,1606230,2379092,16NOV2013,19DEC2013,12,5,0,"£7,216.30",MT
Tapp,B,Dormitory,1606247,2379164,18JAN2013,16FEB2013,7,6,1,"£4,013.42",CF
Pritchard,F,Family,1606255,2379231,13AUG2015,28OCT2015,12,4,0,"£4,566.64",DK
Benbow,W,Family,1606258,2379430,19DEC2013,18SEP2014,12,4,0,"£5,777.64",CT
Garnett,W,Double,1606290,2379515,23DEC2012,16APR2013,7,2,0,"£1,692.74",MI
Garnett,M,Tripple,1606302,2379515,21DEC2013,09JUL2014,7,3,1,"£2,009.42",SG
Whinnett,H,Double,1606460,2379542,09APR2014,25JUN2014,12,2,1,"£2,292.94",PV
Thornhill,Q,Family,1606519,2379643,03DEC2014,28JAN2015,7,4,1,"£1,701.04",CY
Thornhill,A,Family,1606841,2379643,02DEC2013,21JAN2014,12,5,0,"£5,704.28",AV
Nock,N,Single,1606911,2379927,05SEP2012,12JUN2013,14,1,0,£856.58,CN
Stride,C,Double,1606944,2380352,13DEC2014,20SEP2015,12,2,0,"£2,282.00",TA
Stride,P,Family,1607204,2380352,15DEC2012,08OCT2013,14,4,0,"£6,736.10",BQ
Farmer,H,Family,1607211,2380402,03DEC2013,07MAR2014,7,5,0,"£2,109.18",AR
Westren,W,Family,1607215,2380461,17JUL2012,07OCT2012,7,4,0,"£1,689.98",ZV
Drage,J,Family,1607265,2380682,25NOV2013,01FEB2014,7,4,1,"£3,372.32",AF
Doncaster,C,Family,1607312,2380695,19MAR2017,12APR2017,7,5,0,"£4,205.16",KE
Doncaster,S,Family,1607344,2380695,16MAR2018,23DEC2018,7,5,0,"£3,342.16",KF
Derry,O,Tripple,1607352,2380733,20OCT2013,01AUG2014,14,3,1,"£4,012.30",LF
Fazackerley,T,Double,1607413,2380827,26JUN2013,10SEP2013,7,2,0,"£1,339.02",ME
Johnston,V,Family,1607427,2380921,25DEC2014,10APR2015,7,5,1,"£3,333.44",ST
Hoad,S,Single,1607508,2380972,26OCT2013,14AUG2014,7,1,0,£858.72,PG
Stock,T,Family,1607527,2381227,24JUL2012,14SEP2012,14,4,0,"£3,365.98",NK
Quelch,Q,Double,1607802,2381316,31JAN2014,06AUG2014,14,2,0,"£1,692.60",ZV
Hodder,W,Tripple,1607883,2381326,28OCT2016,23NOV2016,14,3,0,"£5,045.20",NG
Gabb,C,Family,1607893,2381339,27JUN2013,01SEP2013,7,5,1,"£3,341.68",QM
Wallace,P,Tripple,1607929,2381653,25NOV2012,09MAR2013,14,3,1,"£5,048.40",ND
Heler,W,Family,1607958,2381920,04FEB2015,09APR2015,14,5,0,"£8,402.78",BA
Corner,N,Double,1607986,2381970,11AUG2015,02NOV2015,14,2,1,"£2,676.68",RD
Dowdeswell,B,Double,1608076,2382068,02SEP2011,07JUN2012,7,2,1,"£1,336.84",VA
Dowdeswell,Q,Single,1608119,2382068,06SEP2010,21NOV2010,7,1,1,£685.80,UT
Dorey,M,Family,1608188,2382175,27SEP2019,16OCT2019,12,5,0,"£7,216.98",MR
Besent,A,Family,1608222,2382386,01AUG2015,08FEB2016,7,5,0,"£2,101.80",TC
Trewhitt,L,Family,1608348,2382392,11AUG2014,19MAY2015,7,4,0,"£2,666.92",SO
Trewhitt,J,Double,1608381,2382392,12AUG2014,16OCT2014,14,2,1,"£2,665.76",GQ
Punchardon,U,Dormitory,1608597,2382420,31OCT2013,13NOV2013,14,9,0,"£11,983.16",UN
Punchardon,I,Family,1608634,2382420,02NOV2013,11MAY2014,7,4,0,"£1,688.00",UV
Phippen,K,Tripple,1608636,2382441,02OCT2012,12OCT2012,12,3,1,"£2,176.72",ZV
Tassell,U,Double,1608700,2382530,23AUG2013,13JUN2014,7,2,1,"£1,338.82",QK
Howarth,F,Dormitory,1608735,2382599,30JUL2014,21MAY2015,14,6,0,"£10,089.94",MK
